Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Religion,M6G,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,40.0
Religion,M6G,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,25.0
Religion,M6G,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,40.0
Religion,M6G,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1405.0
Religion,M6G,Other Religions,Other Religions,,,,,,5315.0
Religion,M6G,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1745.0
Religion,M6G,  Jewish,Other Religions,  Jewish,,,,,1180.0
Religion,M6G,  Islam,Other Religions,  Islam,,,,,545.0
Religion,M6G,  Buddhist,Other Religions,  Buddhist,,,,,1350.0
Religion,M6G,  Hindu,Other Religions,  Hindu,,,,,315.0
Religion,M6G,  Sikh,Other Religions,  Sikh,,,,,35.0
Religion,M6G,Other (other religions) (4),Other (other religions) (4),,,,,,145.0
Religion,M6G,No religious affiliation,No religious affiliation,,,,,,8135.0
Religion,M6H,"Religion, Catholic","Religion, Catholic",,,,,,27505.0
Religion,M6H,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,27240.0
Religion,M6H,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,270.0
Religion,M6H,"Religion, Protestant","Religion, Protestant",,,,,,5965.0
Religion,M6H,  United Church,"Religion, Protestant",  United Church,,,,,985.0
Religion,M6H,  Anglican,"Religion, Protestant",  Anglican,,,,,1295.0
Religion,M6H,  Baptist,"Religion, Protestant",  Baptist,,,,,535.0
Religion,M6H,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,480.0
Religion,M6H,  Lutheran,"Religion, Protestant",  Lutheran,,,,,285.0
Religion,M6H,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,235.0
Religion,M6H,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6H,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,325.0
Religion,M6H,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,40.0
Religion,M6H,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,70.0
Religion,M6H,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,25.0
Religion,M6H,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1700.0
Religion,M6H,Other Religions,Other Religions,,,,,,6525.0
Religion,M6H,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1340.0
Religion,M6H,  Jewish,Other Religions,  Jewish,,,,,525.0
Religion,M6H,  Islam,Other Religions,  Islam,,,,,1630.0
Religion,M6H,  Buddhist,Other Religions,  Buddhist,,,,,1105.0
Religion,M6H,  Hindu,Other Religions,  Hindu,,,,,1490.0
Religion,M6H,  Sikh,Other Religions,  Sikh,,,,,215.0
Religion,M6H,Other (other religions) (4),Other (other religions) (4),,,,,,230.0
Religion,M6H,No religious affiliation,No religious affiliation,,,,,,6170.0
Religion,M6J,"Religion, Catholic","Religion, Catholic",,,,,,19005.0
Religion,M6J,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,18825.0
Religion,M6J,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,180.0
Religion,M6J,"Religion, Protestant","Religion, Protestant",,,,,,2630.0
Religion,M6J,  United Church,"Religion, Protestant",  United Church,,,,,340.0
Religion,M6J,  Anglican,"Religion, Protestant",  Anglican,,,,,675.0
Religion,M6J,  Baptist,"Religion, Protestant",  Baptist,,,,,250.0
Religion,M6J,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,215.0
Religion,M6J,  Lutheran,"Religion, Protestant",  Lutheran,,,,,120.0
Religion,M6J,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,125.0
Religion,M6J,  Mennonite,"Religion, Protestant",  Mennonite,,,,,40.0
Religion,M6J,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,70.0
Religion,M6J,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M6J,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M6J,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M6J,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,780.0
Religion,M6J,Other Religions,Other Religions,,,,,,2225.0
Religion,M6J,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,430.0
Religion,M6J,  Jewish,Other Religions,  Jewish,,,,,235.0
Religion,M6J,  Islam,Other Religions,  Islam,,,,,360.0
Religion,M6J,  Buddhist,Other Religions,  Buddhist,,,,,905.0
Religion,M6J,  Hindu,Other Religions,  Hindu,,,,,180.0
Religion,M6J,  Sikh,Other Religions,  Sikh,,,,,10.0
Religion,M6J,Other (other religions) (4),Other (other religions) (4),,,,,,115.0
Religion,M6J,No religious affiliation,No religious affiliation,,,,,,5720.0
Religion,M6K,"Religion, Catholic","Religion, Catholic",,,,,,13950.0
Religion,M6K,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,13785.0
Religion,M6K,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,165.0
Religion,M6K,"Religion, Protestant","Religion, Protestant",,,,,,6195.0
Religion,M6K,  United Church,"Religion, Protestant",  United Church,,,,,785.0
Religion,M6K,  Anglican,"Religion, Protestant",  Anglican,,,,,1705.0
Religion,M6K,  Baptist,"Religion, Protestant",  Baptist,,,,,460.0
Religion,M6K,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,560.0
Religion,M6K,  Lutheran,"Religion, Protestant",  Lutheran,,,,,220.0
Religion,M6K,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,355.0
Religion,M6K,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6K,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,270.0
Religion,M6K,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M6K,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,65.0
Religion,M6K,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M6K,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1730.0
Religion,M6K,Other Religions,Other Religions,,,,,,5845.0
Religion,M6K,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,715.0
Religion,M6K,  Jewish,Other Religions,  Jewish,,,,,130.0
Religion,M6K,  Islam,Other Religions,  Islam,,,,,1575.0
Religion,M6K,  Buddhist,Other Religions,  Buddhist,,,,,1525.0
Religion,M6K,  Hindu,Other Religions,  Hindu,,,,,1750.0
Religion,M6K,  Sikh,Other Religions,  Sikh,,,,,40.0
Religion,M6K,Other (other religions) (4),Other (other religions) (4),,,,,,120.0
Religion,M6K,No religious affiliation,No religious affiliation,,,,,,5330.0
Religion,M6L,"Religion, Catholic","Religion, Catholic",,,,,,11915.0
Religion,M6L,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,11880.0
Religion,M6L,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M6L,"Religion, Protestant","Religion, Protestant",,,,,,3865.0
Religion,M6L,  United Church,"Religion, Protestant",  United Church,,,,,460.0
Religion,M6L,  Anglican,"Religion, Protestant",  Anglican,,,,,955.0
Religion,M6L,  Baptist,"Religion, Protestant",  Baptist,,,,,225.0
Religion,M6L,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,510.0
Religion,M6L,  Lutheran,"Religion, Protestant",  Lutheran,,,,,155.0
Religion,M6L,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,495.0
Religion,M6L,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6L,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,105.0
Religion,M6L,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M6L,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,35.0
Religion,M6L,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M6L,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,920.0
Religion,M6L,Other Religions,Other Religions,,,,,,2545.0
Religion,M6L,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,300.0
Religion,M6L,  Jewish,Other Religions,  Jewish,,,,,60.0
Religion,M6L,  Islam,Other Religions,  Islam,,,,,1165.0
Religion,M6L,  Buddhist,Other Religions,  Buddhist,,,,,160.0
Religion,M6L,  Hindu,Other Religions,  Hindu,,,,,635.0
Religion,M6L,  Sikh,Other Religions,  Sikh,,,,,180.0
Religion,M6L,Other (other religions) (4),Other (other religions) (4),,,,,,50.0
Religion,M6L,No religious affiliation,No religious affiliation,,,,,,1360.0
Religion,M6M,"Religion, Catholic","Religion, Catholic",,,,,,15575.0
Religion,M6M,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,15445.0
Religion,M6M,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,130.0
Religion,M6M,"Religion, Protestant","Religion, Protestant",,,,,,9370.0
Religion,M6M,  United Church,"Religion, Protestant",  United Church,,,,,1425.0
Religion,M6M,  Anglican,"Religion, Protestant",  Anglican,,,,,1890.0
Religion,M6M,  Baptist,"Religion, Protestant",  Baptist,,,,,1020.0
Religion,M6M,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1005.0
Religion,M6M,  Lutheran,"Religion, Protestant",  Lutheran,,,,,300.0
Religion,M6M,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,1205.0
Religion,M6M,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6M,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,230.0
Religion,M6M,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,35.0
Religion,M6M,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,90.0
Religion,M6M,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,25.0
Religion,M6M,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2155.0
Religion,M6M,Other Religions,Other Religions,,,,,,3765.0
Religion,M6M,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,840.0
Religion,M6M,  Jewish,Other Religions,  Jewish,,,,,85.0
Religion,M6M,  Islam,Other Religions,  Islam,,,,,1365.0
Religion,M6M,  Buddhist,Other Religions,  Buddhist,,,,,560.0
Religion,M6M,  Hindu,Other Religions,  Hindu,,,,,650.0
Religion,M6M,  Sikh,Other Religions,  Sikh,,,,,185.0
Religion,M6M,Other (other religions) (4),Other (other religions) (4),,,,,,70.0
Religion,M6M,No religious affiliation,No religious affiliation,,,,,,3760.0
Religion,M6N,"Religion, Catholic","Religion, Catholic",,,,,,18145.0
Religion,M6N,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,17945.0
Religion,M6N,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,195.0
Religion,M6N,"Religion, Protestant","Religion, Protestant",,,,,,8870.0
Religion,M6N,  United Church,"Religion, Protestant",  United Church,,,,,1610.0
Religion,M6N,  Anglican,"Religion, Protestant",  Anglican,,,,,2070.0
Religion,M6N,  Baptist,"Religion, Protestant",  Baptist,,,,,830.0
Religion,M6N,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,845.0
Religion,M6N,  Lutheran,"Religion, Protestant",  Lutheran,,,,,200.0
Religion,M6N,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,555.0
Religion,M6N,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M6N,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,210.0
Religion,M6N,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M6N,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,230.0
Religion,M6N,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,40.0
Religion,M6N,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2275.0
Religion,M6N,Other Religions,Other Religions,,,,,,5315.0
Religion,M6N,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1550.0
Religion,M6N,  Jewish,Other Religions,  Jewish,,,,,120.0
Religion,M6N,  Islam,Other Religions,  Islam,,,,,1200.0
Religion,M6N,  Buddhist,Other Religions,  Buddhist,,,,,1135.0
Religion,M6N,  Hindu,Other Religions,  Hindu,,,,,945.0
Religion,M6N,  Sikh,Other Religions,  Sikh,,,,,275.0
Religion,M6N,Other (other religions) (4),Other (other religions) (4),,,,,,85.0
Religion,M6N,No religious affiliation,No religious affiliation,,,,,,4105.0
Religion,M6P,"Religion, Catholic","Religion, Catholic",,,,,,15590.0
Religion,M6P,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,14770.0
Religion,M6P,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,820.0
Religion,M6P,"Religion, Protestant","Religion, Protestant",,,,,,8575.0
Religion,M6P,  United Church,"Religion, Protestant",  United Church,,,,,2130.0
Religion,M6P,  Anglican,"Religion, Protestant",  Anglican,,,,,2085.0
Religion,M6P,  Baptist,"Religion, Protestant",  Baptist,,,,,585.0
Religion,M6P,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,840.0
Religion,M6P,  Lutheran,"Religion, Protestant",  Lutheran,,,,,705.0
Religion,M6P,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,280.0
Religion,M6P,  Mennonite,"Religion, Protestant",  Mennonite,,,,,55.0
Religion,M6P,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,145.0
Religion,M6P,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M6P,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,95.0
Religion,M6P,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M6P,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1625.0
Religion,M6P,Other Religions,Other Religions,,,,,,4450.0
Religion,M6P,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1610.0
Religion,M6P,  Jewish,Other Religions,  Jewish,,,,,225.0
Religion,M6P,  Islam,Other Religions,  Islam,,,,,1185.0
Religion,M6P,  Buddhist,Other Religions,  Buddhist,,,,,615.0
Religion,M6P,  Hindu,Other Religions,  Hindu,,,,,570.0
Religion,M6P,  Sikh,Other Religions,  Sikh,,,,,105.0
Religion,M6P,Other (other religions) (4),Other (other religions) (4),,,,,,140.0
Religion,M6P,No religious affiliation,No religious affiliation,,,,,,5720.0
Religion,M6R,"Religion, Catholic","Religion, Catholic",,,,,,9105.0
Religion,M6R,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,8685.0
Religion,M6R,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,420.0
Religion,M6R,"Religion, Protestant","Religion, Protestant",,,,,,4315.0
Religion,M6R,  United Church,"Religion, Protestant",  United Church,,,,,1055.0
Religion,M6R,  Anglican,"Religion, Protestant",  Anglican,,,,,1075.0
Religion,M6R,  Baptist,"Religion, Protestant",  Baptist,,,,,285.0
Religion,M6R,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,360.0
Religion,M6R,  Lutheran,"Religion, Protestant",  Lutheran,,,,,325.0
Religion,M6R,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,200.0
Religion,M6R,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M6R,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,40.0
Religion,M6R,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M6R,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,15.0
Religion,M6R,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M6R,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,920.0
Religion,M6R,Other Religions,Other Religions,,,,,,2430.0
Religion,M6R,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,805.0
Religion,M6R,  Jewish,Other Religions,  Jewish,,,,,265.0
Religion,M6R,  Islam,Other Religions,  Islam,,,,,340.0
Religion,M6R,  Buddhist,Other Religions,  Buddhist,,,,,335.0
Religion,M6R,  Hindu,Other Religions,  Hindu,,,,,535.0
Religion,M6R,  Sikh,Other Religions,  Sikh,,,,,80.0
Religion,M6R,Other (other religions) (4),Other (other religions) (4),,,,,,75.0
Religion,M6R,No religious affiliation,No religious affiliation,,,,,,4185.0
Religion,M6S,"Religion, Catholic","Religion, Catholic",,,,,,12270.0
Religion,M6S,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,10745.0
Religion,M6S,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,1520.0
Religion,M6S,"Religion, Protestant","Religion, Protestant",,,,,,9260.0
Religion,M6S,  United Church,"Religion, Protestant",  United Church,,,,,2590.0
Religion,M6S,  Anglican,"Religion, Protestant",  Anglican,,,,,2525.0
Religion,M6S,  Baptist,"Religion, Protestant",  Baptist,,,,,440.0
Religion,M6S,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1080.0
Religion,M6S,  Lutheran,"Religion, Protestant",  Lutheran,,,,,725.0
Religion,M6S,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,170.0
Religion,M6S,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M6S,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,105.0
Religion,M6S,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M6S,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,55.0
Religion,M6S,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M6S,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1525.0
Religion,M6S,Other Religions,Other Religions,,,,,,2540.0
Religion,M6S,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1380.0
Religion,M6S,  Jewish,Other Religions,  Jewish,,,,,270.0
Religion,M6S,  Islam,Other Religions,  Islam,,,,,370.0
Religion,M6S,  Buddhist,Other Religions,  Buddhist,,,,,195.0
Religion,M6S,  Hindu,Other Religions,  Hindu,,,,,155.0
Religion,M6S,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M6S,Other (other religions) (4),Other (other religions) (4),,,,,,160.0
Religion,M6S,No religious affiliation,No religious affiliation,,,,,,4045.0
Religion,M8V,"Religion, Catholic","Religion, Catholic",,,,,,10675.0
Religion,M8V,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,10400.0
Religion,M8V,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,275.0
Religion,M8V,"Religion, Protestant","Religion, Protestant",,,,,,9645.0
Religion,M8V,  United Church,"Religion, Protestant",  United Church,,,,,2250.0
Religion,M8V,  Anglican,"Religion, Protestant",  Anglican,,,,,3055.0
Religion,M8V,  Baptist,"Religion, Protestant",  Baptist,,,,,585.0
Religion,M8V,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,765.0
Religion,M8V,  Lutheran,"Religion, Protestant",  Lutheran,,,,,455.0
Religion,M8V,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,325.0
Religion,M8V,  Mennonite,"Religion, Protestant",  Mennonite,,,,,25.0
Religion,M8V,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,120.0
Religion,M8V,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M8V,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,195.0
Religion,M8V,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M8V,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1830.0
Religion,M8V,Other Religions,Other Religions,,,,,,2205.0
Religion,M8V,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,720.0
Religion,M8V,  Jewish,Other Religions,  Jewish,,,,,115.0
Religion,M8V,  Islam,Other Religions,  Islam,,,,,475.0
Religion,M8V,  Buddhist,Other Religions,  Buddhist,,,,,200.0
Religion,M8V,  Hindu,Other Religions,  Hindu,,,,,495.0
Religion,M8V,  Sikh,Other Religions,  Sikh,,,,,70.0
Religion,M8V,Other (other religions) (4),Other (other religions) (4),,,,,,125.0
Religion,M8V,No religious affiliation,No religious affiliation,,,,,,3780.0
Religion,M8W,"Religion, Catholic","Religion, Catholic",,,,,,9580.0
Religion,M8W,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9360.0
Religion,M8W,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,225.0
Religion,M8W,"Religion, Protestant","Religion, Protestant",,,,,,7335.0
Religion,M8W,  United Church,"Religion, Protestant",  United Church,,,,,2250.0
Religion,M8W,  Anglican,"Religion, Protestant",  Anglican,,,,,1975.0
Religion,M8W,  Baptist,"Religion, Protestant",  Baptist,,,,,480.0
Religion,M8W,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,610.0
Religion,M8W,  Lutheran,"Religion, Protestant",  Lutheran,,,,,320.0
Religion,M8W,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,240.0
Religion,M8W,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M8W,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,165.0
Religion,M8W,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M8W,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,60.0
Religion,M8W,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M8W,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1190.0
Religion,M8W,Other Religions,Other Religions,,,,,,1290.0
Religion,M8W,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,535.0
Religion,M8W,  Jewish,Other Religions,  Jewish,,,,,120.0
Religion,M8W,  Islam,Other Religions,  Islam,,,,,320.0
Religion,M8W,  Buddhist,Other Religions,  Buddhist,,,,,55.0
Religion,M8W,  Hindu,Other Religions,  Hindu,,,,,125.0
Religion,M8W,  Sikh,Other Religions,  Sikh,,,,,95.0
Religion,M8W,Other (other religions) (4),Other (other religions) (4),,,,,,35.0
Religion,M8W,No religious affiliation,No religious affiliation,,,,,,2605.0
Religion,M8X,"Religion, Catholic","Religion, Catholic",,,,,,2640.0
Religion,M8X,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2330.0
Religion,M8X,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,310.0
Religion,M8X,"Religion, Protestant","Religion, Protestant",,,,,,4385.0
Religion,M8X,  United Church,"Religion, Protestant",  United Church,,,,,2010.0
Religion,M8X,  Anglican,"Religion, Protestant",  Anglican,,,,,1270.0
Religion,M8X,  Baptist,"Religion, Protestant",  Baptist,,,,,150.0
Religion,M8X,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,325.0
Religion,M8X,  Lutheran,"Religion, Protestant",  Lutheran,,,,,170.0
Religion,M8X,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,15.0
Religion,M8X,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M8X,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,0.0
Religion,M8X,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,30.0
Religion,M8X,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M8X,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M8X,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,405.0
Religion,M8X,Other Religions,Other Religions,,,,,,220.0
Religion,M8X,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,145.0
Religion,M8X,  Jewish,Other Religions,  Jewish,,,,,45.0
Religion,M8X,  Islam,Other Religions,  Islam,,,,,10.0
Religion,M8X,  Buddhist,Other Religions,  Buddhist,,,,,25.0
Religion,M8X,  Hindu,Other Religions,  Hindu,,,,,0.0
Religion,M8X,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M8X,Other (other religions) (4),Other (other religions) (4),,,,,,0.0
Religion,M8X,No religious affiliation,No religious affiliation,,,,,,925.0
Religion,M8Y,"Religion, Catholic","Religion, Catholic",,,,,,8615.0
Religion,M8Y,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,8095.0
Religion,M8Y,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,520.0
Religion,M8Y,"Religion, Protestant","Religion, Protestant",,,,,,5695.0
Religion,M8Y,  United Church,"Religion, Protestant",  United Church,,,,,1605.0
Religion,M8Y,  Anglican,"Religion, Protestant",  Anglican,,,,,1615.0
Religion,M8Y,  Baptist,"Religion, Protestant",  Baptist,,,,,260.0
Religion,M8Y,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,715.0
Religion,M8Y,  Lutheran,"Religion, Protestant",  Lutheran,,,,,265.0
Religion,M8Y,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,150.0
Religion,M8Y,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M8Y,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,50.0
Religion,M8Y,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M8Y,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,65.0
Religion,M8Y,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,25.0
Religion,M8Y,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,930.0
Religion,M8Y,Other Religions,Other Religions,,,,,,940.0
Religion,M8Y,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,590.0
Religion,M8Y,  Jewish,Other Religions,  Jewish,,,,,55.0
Religion,M8Y,  Islam,Other Religions,  Islam,,,,,155.0
Religion,M8Y,  Buddhist,Other Religions,  Buddhist,,,,,75.0
Religion,M8Y,  Hindu,Other Religions,  Hindu,,,,,20.0
Religion,M8Y,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M8Y,Other (other religions) (4),Other (other religions) (4),,,,,,50.0
Religion,M8Y,No religious affiliation,No religious affiliation,,,,,,1710.0
Religion,M8Z,"Religion, Catholic","Religion, Catholic",,,,,,7200.0
Religion,M8Z,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,6535.0
Religion,M8Z,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,660.0
Religion,M8Z,"Religion, Protestant","Religion, Protestant",,,,,,3635.0
Religion,M8Z,  United Church,"Religion, Protestant",  United Church,,,,,1130.0
Religion,M8Z,  Anglican,"Religion, Protestant",  Anglican,,,,,975.0
Religion,M8Z,  Baptist,"Religion, Protestant",  Baptist,,,,,215.0
