Geo Code,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Characteristic_level_5,Count
M1B,English - Multiple responses,,,,,,,3690
M1B,French - Total responses,,,,,,,1530
M1B,French - Single responses,,,,,,,120
M1B,French - Multiple responses,,,,,,,1410
M1B,Scottish - Total responses,,,,,,,3270
M1B,Scottish - Single responses,,,,,,,450
M1B,Scottish - Multiple responses,,,,,,,2820
M1B,Irish - Total responses,,,,,,,2720
M1B,Irish - Single responses,,,,,,,350
M1B,Irish - Multiple responses,,,,,,,2365
M1B,German - Total responses,,,,,,,1060
M1B,German - Single responses,,,,,,,220
M1B,German - Multiple responses,,,,,,,840
M1B,Italian - Total responses,,,,,,,1015
M1B,Italian - Single responses,,,,,,,570
M1B,Italian - Multiple responses,,,,,,,445
M1B,Chinese - Total responses,,,,,,,5725
M1B,Chinese - Single responses,,,,,,,4740
M1B,Chinese - Multiple responses,,,,,,,985
M1B,Ukrainian - Total responses,,,,,,,200
M1B,Ukrainian - Single responses,,,,,,,45
M1B,Ukrainian - Multiple responses,,,,,,,155
M1B,North American Indian - Total responses,,,,,,,265
M1B,North American Indian - Single responses,,,,,,,25
M1B,North American Indian - Multiple responses,,,,,,,240
M1B,Dutch (Netherlands) - Total responses,,,,,,,515
M1B,Dutch (Netherlands) - Single responses,,,,,,,115
M1B,Dutch (Netherlands) - Multiple responses,,,,,,,400
M1B,Polish - Total responses,,,,,,,495
M1B,Polish - Single responses,,,,,,,235
M1B,Polish - Multiple responses,,,,,,,265
M1B,East Indian - Total responses,,,,,,,13350
M1B,East Indian - Single responses,,,,,,,10450
M1B,East Indian - Multiple responses,,,,,,,2900
M1B,Norwegian - Total responses,,,,,,,50
M1B,Norwegian - Single responses,,,,,,,15
M1B,Norwegian - Multiple responses,,,,,,,35
M1B,Portuguese - Total responses,,,,,,,1260
M1B,Portuguese - Single responses,,,,,,,515
M1B,Portuguese - Multiple responses,,,,,,,740
M1B,Welsh - Total responses,,,,,,,255
M1B,Welsh - Single responses,,,,,,,15
M1B,Welsh - Multiple responses,,,,,,,235
M1B,Jewish - Total responses,,,,,,,155
M1B,Jewish - Single responses,,,,,,,0
M1B,Jewish - Multiple responses,,,,,,,155
M1B,Russian - Total responses,,,,,,,110
M1B,Russian - Single responses,,,,,,,30
M1B,Russian - Multiple responses,,,,,,,80
M1B,Filipino - Total responses,,,,,,,5570
M1B,Filipino - Single responses,,,,,,,4965
M1B,Filipino - Multiple responses,,,,,,,600
M1B,Métis - Total responses,,,,,,,105
M1B,Métis - Single responses,,,,,,,10
M1B,Métis - Multiple responses,,,,,,,100
M1B,Swedish - Total responses,,,,,,,75
M1B,Swedish - Single responses,,,,,,,0
M1B,Swedish - Multiple responses,,,,,,,75
M1B,Hungarian (Magyar) - Total responses,,,,,,,195
M1B,Hungarian (Magyar) - Single responses,,,,,,,75
M1B,Hungarian (Magyar) - Multiple responses,,,,,,,120
M1B,American (USA) - Total responses,,,,,,,155
M1B,American (USA) - Single responses,,,,,,,0
M1B,American (USA) - Multiple responses,,,,,,,145
M1B,Greek - Total responses,,,,,,,355
M1B,Greek - Single responses,,,,,,,260
M1B,Greek - Multiple responses,,,,,,,100
M1B,Spanish - Total responses,,,,,,,760
M1B,Spanish - Single responses,,,,,,,195
M1B,Spanish - Multiple responses,,,,,,,565
M1B,Jamaican - Total responses,,,,,,,7010
M1B,Jamaican - Single responses,,,,,,,5245
M1B,Jamaican - Multiple responses,,,,,,,1765
M1B,Danish - Total responses,,,,,,,60
M1B,Danish - Single responses,,,,,,,10
M1B,Danish - Multiple responses,,,,,,,55
M1B,Vietnamese - Total responses,,,,,,,160
M1B,Vietnamese - Single responses,,,,,,,100
M1B,Vietnamese - Multiple responses,,,,,,,65
M1B,"British, n.i.e. - Total responses",,,,,,,190
M1B,"British, n.i.e. - Single responses",,,,,,,40
M1B,"British, n.i.e. - Multiple responses",,,,,,,150
M1B,Austrian - Total responses,,,,,,,50
M1B,Austrian - Single responses,,,,,,,0
M1B,Austrian - Multiple responses,,,,,,,40
M1B,Lebanese - Total responses,,,,,,,215
M1B,Lebanese - Single responses,,,,,,,125
M1B,Lebanese - Multiple responses,,,,,,,85
M1B,Romanian - Total responses,,,,,,,100
M1B,Romanian - Single responses,,,,,,,45
M1B,Romanian - Multiple responses,,,,,,,55
M1B,Belgian - Total responses,,,,,,,50
M1B,Belgian - Single responses,,,,,,,0
M1B,Belgian - Multiple responses,,,,,,,50
M1B,Finnish - Total responses,,,,,,,25
M1B,Finnish - Single responses,,,,,,,15
M1B,Finnish - Multiple responses,,,,,,,0
M1B,Swiss - Total responses,,,,,,,45
M1B,Swiss - Single responses,,,,,,,10
M1B,Swiss - Multiple responses,,,,,,,35
M1B,Korean - Total responses,,,,,,,275
M1B,Korean - Single responses,,,,,,,270
M1B,Korean - Multiple responses,,,,,,,0
M1B,Québécois - Total responses,,,,,,,0
M1B,Québécois - Single responses,,,,,,,0
M1B,Québécois - Multiple responses,,,,,,,0
M1B,"African (Black), n.i.e. - Total responses",,,,,,,1570
M1B,"African (Black), n.i.e. - Single responses",,,,,,,445
M1B,"African (Black), n.i.e. - Multiple responses",,,,,,,1120
M1B,Croatian - Total responses,,,,,,,20
M1B,Croatian - Single responses,,,,,,,10
M1B,Croatian - Multiple responses,,,,,,,0
M1B,Iranian - Total responses,,,,,,,390
M1B,Iranian - Single responses,,,,,,,260
M1B,Iranian - Multiple responses,,,,,,,125
M1B,Japanese - Total responses,,,,,,,90
M1B,Japanese - Single responses,,,,,,,65
M1B,Japanese - Multiple responses,,,,,,,20
M1B,Haitian - Total responses,,,,,,,75
M1B,Haitian - Single responses,,,,,,,55
M1B,Haitian - Multiple responses,,,,,,,20
M1B,Czech - Total responses,,,,,,,25
M1B,Czech - Single responses,,,,,,,25
M1B,Czech - Multiple responses,,,,,,,0
M1B,Icelandic - Total responses,,,,,,,10
M1B,Icelandic - Single responses,,,,,,,0
M1B,Icelandic - Multiple responses,,,,,,,0
M1B,Pakistani - Total responses,,,,,,,1075
M1B,Pakistani - Single responses,,,,,,,770
M1B,Pakistani - Multiple responses,,,,,,,300
M1B,"Arab, n.i.e. - Total responses",,,,,,,200
M1B,"Arab, n.i.e. - Single responses",,,,,,,95
M1B,"Arab, n.i.e. - Multiple responses",,,,,,,105
M1B,Acadian - Total responses,,,,,,,0
M1B,Acadian - Single responses,,,,,,,0
M1B,Acadian - Multiple responses,,,,,,,10
M1B,"Yugoslav, n.i.e. - Total responses",,,,,,,110
M1B,"Yugoslav, n.i.e. - Single responses",,,,,,,90
M1B,"Yugoslav, n.i.e. - Multiple responses",,,,,,,20
M1B,Sri Lankan - Total responses,,,,,,,3085
M1B,Sri Lankan - Single responses,,,,,,,2265
M1B,Sri Lankan - Multiple responses,,,,,,,815
M1B,West Indian - Total responses,,,,,,,1865
M1B,West Indian - Single responses,,,,,,,1110
M1B,West Indian - Multiple responses,,,,,,,755
M1B,Inuit - Total responses,,,,,,,15
M1B,Inuit - Single responses,,,,,,,0
M1B,Inuit - Multiple responses,,,,,,,15
M1B,Serbian - Total responses,,,,,,,0
M1B,Serbian - Single responses,,,,,,,10
M1B,Serbian - Multiple responses,,,,,,,0
M1B,Black - Total responses,,,,,,,1035
M1B,Black - Single responses,,,,,,,740
M1B,Black - Multiple responses,,,,,,,300
M1B,Guyanese - Total responses,,,,,,,1980
M1B,Guyanese - Single responses,,,,,,,1165
M1B,Guyanese - Multiple responses,,,,,,,815
M1B,Slovak - Total responses,,,,,,,10
M1B,Slovak- Single responses,,,,,,,0
M1B,Slovak - Multiple responses,,,,,,,0
M1B,Trinidadian/Tobagonian - Total responses,,,,,,,1295
M1B,Trinidadian/Tobagonian - Single responses,,,,,,,590
M1B,Trinidadian/Tobagonian - Multiple responses,,,,,,,710
M1B,"South Asian, n.i.e. - Total responses",,,,,,,1520
M1B,"South Asian, n.i.e. - Single responses",,,,,,,1225
M1B,"South Asian, n.i.e. - Multiple responses",,,,,,,295
M1B,Punjabi - Total responses,,,,,,,580
M1B,Punjabi - Single responses,,,,,,,285
M1B,Punjabi - Multiple responses,,,,,,,300
M1B,"Latin/Central/South American, n.i.e. - Total responses",,,,,,,195
M1B,"Latin/Central/South American, n.i.e. - Single responses",,,,,,,130
M1B,"Latin/Central/South American, n.i.e. - Multiple responses",,,,,,,65
M1B,Egyptian - Total responses,,,,,,,95
M1B,Egyptian - Single responses,,,,,,,80
